0.5000000000000000,0.2500000000000000,0.1250000000000000,0.0625000000000000,0.0312500000000000,0.0156250000000000,0.0078125000000000,0.0039062500000000,0.0019531250000000,0.0009765625000000
6.283185307179572,5.097829994719583e-15,3.206419629161842e-14,1.327967537393885e-14,2.6861891510618922e-14,2.266726273263681e-13,1.4327152081977725e-12,6.283185307176425,3.4344801418127444e-11,6.283185306941158
4.661214468530881e-14,6.283185307179568,6.283185307179534,6.28318530717957,6.283185307179535,6.2831853071793295,6.28318530717822,3.2028454660719234e-12,6.2831853071453105,2.3855740318951797e-10
4.640225351425031,5.085071512738609,4.280417631903114,0.0,3.4578787815019476,3.77872695625246,5.27225524478328,5.221669627843299,5.282744954179534,2.050627525214051
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.141592653589793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6878338730331192
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5707963267948966
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.712388980384689
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.712388980384689
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5707963267948966
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
