0.5000000000000000,0.2500000000000000,0.1250000000000000,0.0625000000000000,0.0312500000000000,0.0156250000000000,0.0078125000000000,0.0039062500000000,0.0019531250000000,0.0009765625000000
0.019900000000000057,0.019900000000000143,0.01990000000000042,0.019900000000001073,0.019900000000002173,0.019900000000001163,0.01990000000000688,0.019899999999995997,0.019900000000037246,0.019900000000029675
0.019900000000000143,0.01989999999999941,0.019899999999999866,0.019900000000000886,0.01990000000000172,0.019899999999997562,0.01990000000000135,0.0198999999999911,0.01990000000002248,0.01989999999975856
0.0,0.0,0.0,0.0,0.0,0.0,1.4183290020548368e-05,1.471503230242615e-05,1.545407378183283e-05,1.615721853087166e-05
0.0,0.0,0.0,0.0,0.0,0.0,1.4139542935334527e-05,1.4653827581208234e-05,1.5314257189840408e-05,1.6050989051506792e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4577873269092824e-05,1.5311383585574396e-05,1.603751941016882e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4587225679075326e-05,1.5312352781023756e-05,1.600866175254426e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4579585819844857e-05,1.5306050209769646e-05,1.597104765532e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4580467400498035e-05,1.5295796310516823e-05,1.5949414688488598e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.456630184853497e-05,1.5193051375186745e-05,1.593935600651769e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4535858929646909e-05,1.5190373424688739e-05,1.5855278680551827e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4554222706401558e-05,1.5130443804384927e-05,1.5827578194507083e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.451321869612692e-05,1.5139974036017867e-05,1.5813112950319073e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.451662879104847e-05,1.5118599817058601e-05,1.579744510003489e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.451060612851811e-05,1.5117497959693053e-05,1.5769048515129035e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4450774519519614e-05,1.508809625878546e-05,1.577400344053983e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4466507902400323e-05,1.5085470276719394e-05,1.576106057642757e-05
