1.0000000000000000,2.5000000000000000,5.0000000000000000,7.5000000000000000,10.0000000000000000,12.5000000000000000,25.0000000000000000,37.5000000000000000,50.0000000000000000,62.5000000000000000,75.0000000000000000,87.5000000000000000,100.0000000000000000
16,37,58,25,16,28,11,3,1,1,1,1,1
61,74,36,14,43,25,4,1,1,1,1,1,1
23,40,30,9,40,26,11,1,1,1,1,1,1
23,22,52,22,41,37,8,1,1,1,1,1,1
64,37,101,41,29,29,4,3,1,1,1,1,1
18,78,59,41,40,29,8,4,1,1,1,1,1
39,21,52,15,27,17,11,3,1,1,1,1,1
68,23,21,18,21,32,1,3,1,1,1,1,1
48,50,50,40,46,34,6,4,1,1,1,1,1
25,48,19,38,21,25,7,2,1,1,1,1,1
27,36,29,19,43,28,7,2,1,1,1,1,1
49,23,38,17,47,32,11,4,1,1,1,1,1
27,35,26,37,23,34,6,1,1,1,1,1,1
68,47,20,41,11,22,6,1,1,1,1,1,1
14,45,61,48,49,21,10,2,1,1,1,1,1
80,38,25,40,21,31,16,1,1,1,1,1,1
57,29,21,56,23,17,3,1,1,1,1,1,1
21,19,26,14,18,30,7,1,1,1,1,1,1
17,9,44,42,11,26,11,2,1,1,1,1,1
45,54,32,9,51,20,12,1,1,1,1,1,1
36,22,19,18,27,18,9,1,1,1,1,1,1
36,53,71,46,34,39,11,3,1,1,1,1,1
19,39,50,48,35,31,4,2,1,1,1,1,1
51,17,60,35,46,20,12,1,1,1,1,1,1
19,46,24,32,31,23,7,2,1,1,1,1,1
25,31,65,28,17,28,5,1,1,1,1,1,1
46,39,30,24,31,28,8,2,1,1,1,1,1
42,31,18,15,49,39,7,2,1,1,1,1,1
45,10,52,19,17,20,9,1,1,1,1,1,1
24,29,18,16,38,14,7,2,1,1,1,1,1
74,21,38,42,23,30,14,2,1,1,1,1,1
17,51,17,48,26,24,6,4,1,1,1,1,1
25,40,22,30,21,26,9,1,1,1,1,1,1
28,37,23,55,26,27,6,1,1,1,1,1,1
33,26,18,57,31,24,8,1,1,1,1,1,1
87,18,41,49,37,24,13,1,1,1,1,1,1
66,59,19,25,34,21,19,2,1,1,1,1,1
70,85,36,30,21,24,7,1,1,1,1,1,1
30,59,57,57,48,36,7,3,1,1,1,1,1
62,12,40,46,34,21,11,2,1,1,1,1,1
12,26,38,49,13,27,7,3,1,1,1,1,1
18,77,31,50,20,26,6,1,1,1,1,1,1
57,58,26,43,37,40,6,3,1,1,1,1,1
20,22,59,29,42,32,6,4,1,1,1,1,1
96,13,50,22,27,24,9,3,1,1,1,1,1
20,33,36,46,34,31,12,4,1,1,1,1,1
27,103,11,23,12,20,8,1,1,1,1,1,1
46,13,27,34,33,36,11,1,1,1,1,1,1
34,30,40,30,26,15,8,1,1,1,1,1,1
11,37,37,52,39,36,6,2,1,1,1,1,1
