500.0000000000000000,750.0000000000000000,1000.0000000000000000,2500.0000000000000000,5000.0000000000000000,7500.0000000000000000,10000.0000000000000000,25000.0000000000000000,50000.0000000000000000
0.021494083450132102,0.013396841244770434,0.010629397732389365,0.0043021560106111245,0.0020654608922725495,0.0014348770638004638,0.0010612937843985832,0.0004483305271696033,0.00021364414110598673
0.02119912477682944,0.014394758394589813,0.010930802207684902,0.004387538467676559,0.00215258794477927,0.0015320386623665228,0.0010559264071843906,0.00044774776604317813,0.0002122059439331163
0.02100765149265525,0.014033626600210748,0.01161216524826045,0.004396434411762387,0.002100408483032475,0.0014747797374532216,0.0010354605029843727,0.0004221687469516506,0.00020600488893524817
0.021660487994196287,0.0147760987390512,0.010839325858445508,0.00445051056342021,0.0021450574417292245,0.0014527696201221008,0.001066719317192971,0.00042175544446753206,0.00022440397341132954
0.021197454608921647,0.014516010113740138,0.010951964376649099,0.004343000048885855,0.002292561490069416,0.0015379062614255456,0.0011110853398821525,0.00043507644956550316,0.0002145527522261308
0.0219178105253823,0.014830865384406986,0.010963076707699497,0.0041843061101063915,0.002223537513641265,0.0013639897064283834,0.001044832065606575,0.00043029485956096284,0.00022737654154532302
0.0209096469852506,0.013842933298253035,0.011216299641228781,0.004391454576701059,0.0021904781449499566,0.0014545534386454155,0.0010465171623943983,0.0004307624177521979,0.00022452424233455973
0.020386476858040976,0.014283680898543389,0.01096654630403911,0.004535936721447838,0.0021947415474528327,0.0014715609926549617,0.0010619721814205067,0.00043103564749543983,0.00021113588241230427
0.021769267487858228,0.014040357814840677,0.011097791838042445,0.0044079602161292315,0.0021134581440946753,0.0014233253601489033,0.0011372854751790634,0.0004409329284426865,0.00021538364139467861
0.021511759420772294,0.014030315868179032,0.010686558072651894,0.004429922427157968,0.0022226890065653116,0.0015284200256995947,0.0010686287409545337,0.0004173174927487547,0.00021457812841889923
0.022058864797170064,0.014280523799656001,0.01060545169044389,0.004300388558392937,0.0022288435132482402,0.001490788344140607,0.0010500154762212296,0.0004437514369746977,0.0002127418161795683
0.02215119001754659,0.014656280328616544,0.011033799641032327,0.004183367142550741,0.0022575349477698017,0.0014275153142188713,0.0010476152568826454,0.00040471246316067864,0.0002066664730113493
0.02181632487546473,0.013872689456657702,0.01065876065311139,0.004178375654356654,0.0022598656679618406,0.001440312981291766,0.0010825217754668244,0.0004475265219753091,0.0002066040595994017
0.022305433298321735,0.014328803220388079,0.010814125359494253,0.004358238317142878,0.002121329167367956,0.00146119387310324,0.001062751699037015,0.00042922884557388904,0.00021741948631696172
0.022023907437649235,0.01433005157179757,0.01085425354947131,0.004229288841275124,0.0021400823105757875,0.0014144239935091707,0.0011076184979469644,0.0004273732658438095,0.00021606096676671618
0.021361080668420584,0.014864319467768472,0.010729942400882715,0.004457307600253563,0.002215523272691533,0.0014230201448275687,0.0010741866846924104,0.00042426578343162096,0.00021823319752356155
0.021784221585801643,0.014464637052734645,0.011358857132169314,0.00451883330014755,0.002079396983254302,0.0014810334718322199,0.001135318020603924,0.00045022990088355944,0.0002209601295243966
0.02208049601630207,0.014139364651353238,0.010298941175041217,0.004298685024641563,0.0022037828067208356,0.0014114426042646905,0.001170553157667596,0.00044033491477371865,0.00021527911597363336
0.022265274693975746,0.015347744161194186,0.011298922437603871,0.004282418272871214,0.002215572380053856,0.001538033070238014,0.0011336558284739849,0.0004400046886590412,0.000213041191754702
0.021055119560045073,0.014720449037183133,0.011184578678515612,0.004476735885937071,0.0020766431519579276,0.0014510282505351053,0.0010848127645937285,0.00045175777442088284,0.00022629951063043104
0.021515026591310455,0.014879217512956903,0.010867172481714772,0.004484548370257988,0.0021709180747657886,0.0014797190377177634,0.0010917068496363958,0.00042806463478649233,0.00021498932165068364
0.020299061415422363,0.014544833791351615,0.010533887669851617,0.004170185043029154,0.0021710455544322643,0.0014142962123876585,0.0010686496801664814,0.00043963790559685233,0.00022843261233860225
0.02151853457904154,0.014621473467251239,0.010775878099256345,0.004345388468347359,0.0021865122366647176,0.0014048734156709175,0.0010825077617328748,0.0004413419769264622,0.00020883268580356375
0.022681101344581227,0.01454982543954434,0.01112734040319341,0.004526557823219815,0.002064132165460971,0.001406973416533862,0.001127687619241123,0.0004293385920013017,0.00022007815353722267
0.022297627521180273,0.01439020715777784,0.010621116401504397,0.00423249606387531,0.0020918661725581886,0.0014711687622963009,0.00113233557104846,0.000422405340049094,0.0002149011409234123
0.022415725234487205,0.014621063739593964,0.01101954816502346,0.004327947130233588,0.0021669863526775418,0.0014202872426636976,0.0010941115036525388,0.0004388856074538201,0.00022669410929599467
0.02109916907597876,0.01445174534217763,0.011077222308552369,0.004739989303950863,0.0021950828148278034,0.0013682120953819876,0.0010949443101493433,0.00043149865438313274,0.0002083325392479639
0.021039563244043352,0.014283593545503159,0.010770915246539885,0.004377678732879463,0.002154082450504006,0.0015052964758033374,0.0010361600029565841,0.0004326665975822639,0.00019872751238829054
0.02070732363990822,0.013586886123519019,0.010510828946816058,0.004385455643630992,0.002244163882443637,0.0014460589009406331,0.0010687977906587232,0.00043767317081221547,0.00020806100551664893
